match_id,team,opponent,venue,raw_aggression_index
3901252,AS Monaco,Lyon,Away,0.9789473684210527
3901250,OGC Nice,Saint-Étienne,Home,1.240506329113924
3901250,Saint-Étienne,OGC Nice,Away,0.7142857142857143
3901249,Montpellier,Rennes,Home,0.9666666666666667
3901249,Rennes,Montpellier,Away,0.7021276595744681
3901248,Lille,Guingamp,Home,0.8817204301075269
3901248,Guingamp,Lille,Away,0.44954128440366975
3901247,Gazélec Ajaccio,Paris Saint-Germain,Home,1.1219512195121952
3901247,Paris Saint-Germain,Gazélec Ajaccio,Away,0.813953488372093
3901246,Nantes,Stade Malherbe Caen,Home,
3901246,Stade Malherbe Caen,Nantes,Away,0.0
3901245,Bordeaux,Lorient,Home,0.8105263157894737
3901245,Lorient,Bordeaux,Away,1.0674157303370786
3901244,Toulouse,Troyes,Home,1.2452830188679245
3901244,Troyes,Toulouse,Away,0.875
3901243,Bastia,Angers,Home,0.8173076923076923
3901243,Angers,Bastia,Away,1.2342342342342343
3901242,Angers,Olympique de Marseille,Home,
3901242,Olympique de Marseille,Angers,Away,0.0
3901240,Lorient,Lille,Home,0.875
3901240,Lille,Lorient,Away,0.8333333333333334
3901238,AS Monaco,Guingamp,Home,1.2156862745098038
3901238,Guingamp,AS Monaco,Away,0.8173076923076923
3901237,Saint-Étienne,Toulouse,Home,0.62
3901237,Toulouse,Saint-Étienne,Away,0.48598130841121495
3901236,Nantes,OGC Nice,Home,1.28125
3901236,OGC Nice,Nantes,Away,0.7083333333333334
3901235,Lyon,Gazélec Ajaccio,Home,1.2530120481927711
3901235,Gazélec Ajaccio,Lyon,Away,1.0
3901234,Stade de Reims,Montpellier,Home,0.6372549019607843
3901234,Montpellier,Stade de Reims,Away,0.6336633663366337
3901233,Paris Saint-Germain,Rennes,Home,0.7777777777777778
3901233,Rennes,Paris Saint-Germain,Away,0.6555555555555556
3901232,Lille,Angers,Home,1.2840909090909092
3901232,Angers,Lille,Away,0.7142857142857143
3901231,Rennes,AS Monaco,Home,1.148936170212766
3901231,AS Monaco,Rennes,Away,0.9304347826086956
3901230,Gazélec Ajaccio,Bastia,Home,0.8679245283018868
3901230,Bastia,Gazélec Ajaccio,Away,0.7572815533980582
3901229,Guingamp,Stade Malherbe Caen,Home,
3901229,Stade Malherbe Caen,Guingamp,Away,0.0
3901228,Saint-Étienne,Lorient,Home,1.06
3901228,Lorient,Saint-Étienne,Away,0.6804123711340206
3901227,Olympique de Marseille,Nantes,Home,0.8173076923076923
3901227,Nantes,Olympique de Marseille,Away,1.0087719298245614
3901226,Montpellier,Troyes,Home,0.6451612903225806
3901226,Troyes,Montpellier,Away,0.7684210526315789
3901225,Toulouse,Lyon,Home,1.0505050505050506
3901225,Lyon,Toulouse,Away,0.5280898876404494
3901224,OGC Nice,Stade de Reims,Home,0.5595238095238095
3901224,Stade de Reims,OGC Nice,Away,1.19
3901223,AS Monaco,Olympique de Marseille,Home,
3901223,Olympique de Marseille,AS Monaco,Away,0.0
3901222,Nantes,Montpellier,Home,0.7087378640776699
3901222,Montpellier,Nantes,Away,0.84375
3901221,Rennes,Guingamp,Home,0.776595744680851
