match_id,team,opponent,venue,raw_aggression_index
3754057,Norwich City,Tottenham Hotspur,Away,0.8333333333333334
3754112,Newcastle United,Southampton,Home,0.4835164835164835
3754112,Southampton,Newcastle United,Away,0.6285714285714286
3754104,Norwich City,Stoke City,Home,0.8674698795180723
3754104,Stoke City,Norwich City,Away,0.47191011235955055
3754054,Manchester City,Sunderland,Home,0.8611111111111112
3754054,Sunderland,Manchester City,Away,0.7802197802197802
3754113,Southampton,Aston Villa,Home,0.6404494382022472
3754113,Aston Villa,Southampton,Away,0.47115384615384615
3754107,Aston Villa,Manchester United,Home,0.7872340425531915
3754107,Manchester United,Aston Villa,Away,0.8229166666666666
3754105,West Bromwich Albion,Everton,Home,0.7211538461538461
3754105,Everton,West Bromwich Albion,Away,0.7849462365591398
3754097,Manchester United,Tottenham Hotspur,Home,1.1770833333333333
3754097,Tottenham Hotspur,Manchester United,Away,0.9
3754102,Newcastle United,Norwich City,Home,0.6263736263736264
3754102,Norwich City,Newcastle United,Away,0.6067415730337079
3754115,Chelsea,Aston Villa,Home,1.1926605504587156
3754115,Aston Villa,Chelsea,Away,0.6285714285714286
3754148,Sunderland,Tottenham Hotspur,Home,0.42342342342342343
3754148,Tottenham Hotspur,Sunderland,Away,0.6868686868686869
3754169,AFC Bournemouth,Sunderland,Home,0.7431192660550459
3754169,Sunderland,AFC Bournemouth,Away,0.7878787878787878
3754174,Leicester City,Arsenal,Home,0.6764705882352942
3754174,Arsenal,Leicester City,Away,0.4803921568627451
3754185,Watford,Manchester United,Home,0.9320388349514563
3754185,Manchester United,Watford,Away,0.5803571428571429
3754162,AFC Bournemouth,Manchester United,Home,0.7027027027027027
3754162,Manchester United,AFC Bournemouth,Away,0.5789473684210527
3754096,West Ham United,Stoke City,Home,0.6407766990291263
3754096,Stoke City,West Ham United,Away,0.7307692307692307
3754171,Arsenal,Manchester United,Home,0.32989690721649484
3754171,Manchester United,Arsenal,Away,1.180722891566265
3754119,Sunderland,Newcastle United,Home,0.8
3754119,Newcastle United,Sunderland,Away,0.45977011494252873
3754126,Arsenal,Everton,Home,0.6732673267326733
3754126,Everton,Arsenal,Away,0.8518518518518519
3754133,Norwich City,West Bromwich Albion,Home,0.40404040404040403
3754133,West Bromwich Albion,Norwich City,Away,0.5955056179775281
3754167,Manchester City,Norwich City,Home,0.8194444444444444
3754167,Norwich City,Manchester City,Away,0.3626373626373626
3754145,West Bromwich Albion,Manchester City,Home,0.5609756097560976
3754145,Manchester City,West Bromwich Albion,Away,0.8
3754153,Stoke City,Crystal Palace,Home,0.4659090909090909
3754153,Crystal Palace,Stoke City,Away,0.4166666666666667
3754143,Newcastle United,Liverpool,Home,0.839622641509434
3754143,Liverpool,Newcastle United,Away,0.9191919191919192
3754186,Leicester City,Manchester United,Home,0.65
3754186,Manchester United,Leicester City,Away,0.6091954022988506
3754130,Norwich City,Aston Villa,Home,0.6590909090909091
3754130,Aston Villa,Norwich City,Away,0.9390243902439024
3754188,Southampton,Tottenham Hotspur,Home,0.9719626168224299
3754188,Tottenham Hotspur,Southampton,Away,0.7850467289719626
3754178,Aston Villa,Watford,Home,0.6666666666666666
3754178,Watford,Aston Villa,Away,0.6195652173913043
3754157,AFC Bournemouth,Everton,Home,1.0105263157894737
3754157,Everton,AFC Bournemouth,Away,0.5096153846153846
3754166,Everton,Leicester City,Home,0.5888888888888889
3754166,Leicester City,Everton,Away,0.7256637168141593
3754211,Newcastle United,Leicester City,Home,0.5544554455445545
3754211,Leicester City,Newcastle United,Away,0.91
3754150,Sunderland,Stoke City,Home,1.0
3754150,Stoke City,Sunderland,Away,0.36082474226804123
3754218,Crystal Palace,Southampton,Home,1.05
3754218,Southampton,Crystal Palace,Away,0.7307692307692307
3754205,Newcastle United,Arsenal,Home,0.5604395604395604
3754205,Arsenal,Newcastle United,Away,0.7623762376237624
3754221,Swansea City,Manchester United,Home,0.7934782608695652
3754221,Manchester United,Swansea City,Away,0.6626506024096386
3754198,Tottenham Hotspur,Liverpool,Home,0.7142857142857143
3754198,Liverpool,Tottenham Hotspur,Away,0.9180327868852459
3754193,Manchester City,AFC Bournemouth,Home,0.32407407407407407
3754193,AFC Bournemouth,Manchester City,Away,1.043010752688172
3754222,Tottenham Hotspur,Crystal Palace,Home,0.968421052631579
3754222,Crystal Palace,Tottenham Hotspur,Away,0.7857142857142857
3754213,Watford,Swansea City,Home,0.7083333333333334
3754213,Swansea City,Watford,Away,0.6987951807228916
3754212,Liverpool,Aston Villa,Home,0.7184466019417476
3754212,Aston Villa,Liverpool,Away,0.3247863247863248
3754223,Crystal Palace,Manchester United,Home,1.0857142857142856
3754223,Manchester United,Crystal Palace,Away,0.75
3754197,Tottenham Hotspur,Manchester City,Home,0.7047619047619048
3754197,Manchester City,Tottenham Hotspur,Away,0.6363636363636364
3754208,Manchester City,Liverpool,Home,0.875
3754208,Liverpool,Manchester City,Away,0.8157894736842105
3754204,Aston Villa,Sunderland,Home,0.8493150684931506
3754204,Sunderland,Aston Villa,Away,0.5876288659793815
3754194,West Ham United,Everton,Home,0.8607594936708861
3754194,Everton,West Ham United,Away,0.6477272727272727
3754219,West Bromwich Albion,AFC Bournemouth,Home,0.5116279069767442
3754219,AFC Bournemouth,West Bromwich Albion,Away,0.5056179775280899
3754254,Manchester United,Newcastle United,Home,0.71
3754254,Newcastle United,Manchester United,Away,0.5376344086021505
3754230,Liverpool,Southampton,Home,0.8823529411764706
3754230,Southampton,Liverpool,Away,0.717391304347826
3754285,Aston Villa,West Ham United,Home,0.6470588235294118
3754285,West Ham United,Aston Villa,Away,0.6538461538461539
3754233,Everton,Manchester City,Home,0.7216494845360825
3754233,Manchester City,Everton,Away,0.6565656565656566
3754270,Tottenham Hotspur,Stoke City,Home,0.8020833333333334
3754270,Stoke City,Tottenham Hotspur,Away,0.7745098039215687
3754237,Leicester City,Sunderland,Home,0.9555555555555556
3754237,Sunderland,Leicester City,Away,0.5102040816326531
3754257,Crystal Palace,Manchester City,Home,0.5929203539823009
3754257,Manchester City,Crystal Palace,Away,0.5185185185185185
3754266,Watford,Crystal Palace,Home,0.47959183673469385
3754266,Crystal Palace,Watford,Away,0.8076923076923077
3754256,Everton,Manchester United,Home,1.1111111111111112
3754256,Manchester United,Everton,Away,0.4157303370786517
3754288,West Ham United,Chelsea,Home,0.625
3754288,Chelsea,West Ham United,Away,0.55
3754238,AFC Bournemouth,Newcastle United,Home,0.9146341463414634
3754238,Newcastle United,AFC Bournemouth,Away,0.7169811320754716
3754269,Swansea City,Stoke City,Home,0.7888888888888889
3754269,Stoke City,Swansea City,Away,0.53
3754234,AFC Bournemouth,Tottenham Hotspur,Home,0.75
3754234,Tottenham Hotspur,AFC Bournemouth,Away,0.9285714285714286
3754246,Manchester City,Watford,Home,1.25
3754246,Watford,Manchester City,Away,0.5365853658536586
3754273,Watford,West Ham United,Home,1.1123595505617978
3754273,West Ham United,Watford,Away,0.6862745098039216
3754263,Leicester City,Crystal Palace,Home,0.6082474226804123
3754263,Crystal Palace,Leicester City,Away,0.8095238095238095
3754268,Tottenham Hotspur,Everton,Home,0.8191489361702128
3754268,Everton,Tottenham Hotspur,Away,0.3978494623655914
3754286,Watford,Norwich City,Home,0.5980392156862745
3754286,Norwich City,Watford,Away,0.42718446601941745
3754291,Watford,Tottenham Hotspur,Home,0.673469387755102
3754291,Tottenham Hotspur,Watford,Away,0.7473684210526316
3754283,Everton,Aston Villa,Home,0.5824175824175825
3754283,Aston Villa,Everton,Away,0.9782608695652174
3754235,West Ham United,West Bromwich Albion,Home,0.7222222222222222
3754235,West Bromwich Albion,West Ham United,Away,0.6122448979591837
3754279,Swansea City,West Bromwich Albion,Home,0.6666666666666666
3754279,West Bromwich Albion,Swansea City,Away,0.75
3754276,Tottenham Hotspur,Newcastle United,Home,0.6306306306306306
3754276,Newcastle United,Tottenham Hotspur,Away,0.6440677966101694
3754287,Chelsea,Watford,Home,0.5581395348837209
3754287,Watford,Chelsea,Away,0.74
3754259,Swansea City,West Ham United,Home,0.7368421052631579
3754259,West Ham United,Swansea City,Away,0.6140350877192983
3754335,Norwich City,Leicester City,Home,0.620253164556962
3754335,Leicester City,Norwich City,Away,0.6296296296296297
3754298,Swansea City,Everton,Home,0.9263157894736842
3754298,Everton,Swansea City,Away,0.7752808988764045
3754315,Norwich City,AFC Bournemouth,Home,0.5048543689320388
3754315,AFC Bournemouth,Norwich City,Away,0.7674418604651163
3754330,Aston Villa,Stoke City,Home,0.7980769230769231
3754330,Stoke City,Aston Villa,Away,0.7280701754385965
3754337,Southampton,Norwich City,Home,0.7159090909090909
3754337,Norwich City,Southampton,Away,0.5204081632653061
3754297,Manchester United,West Bromwich Albion,Home,1.240506329113924
3754297,West Bromwich Albion,Manchester United,Away,0.6444444444444445
3754301,West Bromwich Albion,Arsenal,Home,1.1511627906976745
3754301,Arsenal,West Bromwich Albion,Away,0.6962025316455697
3754323,West Ham United,Norwich City,Home,1.1975308641975309
3754323,Norwich City,West Ham United,Away,0.32
3754304,Crystal Palace,Newcastle United,Home,0.4351851851851852
3754304,Newcastle United,Crystal Palace,Away,0.75
3754311,Norwich City,Swansea City,Home,0.4424778761061947
3754311,Swansea City,Norwich City,Away,0.620253164556962
3754328,Manchester City,Swansea City,Home,0.7524752475247525
3754328,Swansea City,Manchester City,Away,0.6875
3754325,West Bromwich Albion,Southampton,Home,0.8
3754325,Southampton,West Bromwich Albion,Away,0.797752808988764
3754329,West Ham United,Newcastle United,Home,0.63
3754329,Newcastle United,West Ham United,Away,0.711340206185567
3754302,Southampton,Leicester City,Home,0.6699029126213593
3754302,Leicester City,Southampton,Away,0.8541666666666666
3754013,Leicester City,Chelsea,Home,0.782608695652174
3754013,Chelsea,Leicester City,Away,0.8068181818181818
3754044,Manchester United,Norwich City,Home,1.0735294117647058
3754044,Norwich City,Manchester United,Away,0.5283018867924528
3754351,Liverpool,Crystal Palace,Home,0.6626506024096386
3754351,Crystal Palace,Liverpool,Away,0.8118811881188119
3754343,Liverpool,Leicester City,Home,0.8712871287128713
3754343,Leicester City,Liverpool,Away,0.5371900826446281
3754109,Tottenham Hotspur,West Ham United,Home,0.7807017543859649
3754109,West Ham United,Tottenham Hotspur,Away,0.8725490196078431
3754182,Norwich City,Everton,Home,0.9484536082474226
3754182,Everton,Norwich City,Away,0.7191011235955056
3754240,Arsenal,Stoke City,Home,0.7105263157894737
3754240,Stoke City,Arsenal,Away,0.4423076923076923
3754336,Everton,Chelsea,Home,0.7471264367816092
3754336,Chelsea,Everton,Away,0.7530864197530864
3754247,Southampton,Stoke City,Home,1.0315789473684212
3754247,Stoke City,Southampton,Away,0.40707964601769914
3754156,Leicester City,Watford,Home,0.5520833333333334
3754156,Watford,Leicester City,Away,0.5783132530120482
3754265,Arsenal,Tottenham Hotspur,Home,1.0112359550561798
3754265,Tottenham Hotspur,Arsenal,Away,0.8037383177570093
3754000,Sunderland,Southampton,Home,0.4049586776859504
3754000,Southampton,Sunderland,Away,0.6625
3754003,Manchester United,Liverpool,Home,0.5119047619047619
3754003,Liverpool,Manchester United,Away,0.7021276595744681
3754344,Swansea City,Newcastle United,Home,1.2258064516129032
3754344,Newcastle United,Swansea City,Away,0.48936170212765956
3754131,West Ham United,AFC Bournemouth,Home,0.5894736842105263
3754131,AFC Bournemouth,West Ham United,Away,0.5368421052631579
3754300,Everton,Watford,Home,0.7529411764705882
3754300,Watford,Everton,Away,0.5677966101694916
3754312,Crystal Palace,Arsenal,Home,0.5773195876288659
3754312,Arsenal,Crystal Palace,Away,0.8777777777777778
3754138,Norwich City,Crystal Palace,Home,0.8395061728395061
3754138,Crystal Palace,Norwich City,Away,0.7640449438202247
3754203,West Ham United,Leicester City,Home,0.7236842105263158
3754203,Leicester City,West Ham United,Away,0.7156862745098039
3754190,Crystal Palace,Aston Villa,Home,0.7087378640776699
3754190,Aston Villa,Crystal Palace,Away,0.5192307692307693
3754066,Manchester City,Chelsea,Home,0.8481012658227848
3754066,Chelsea,Manchester City,Away,0.6976744186046512
3754034,Southampton,Everton,Home,0.7282608695652174
3754034,Everton,Southampton,Away,0.41304347826086957
3753985,Stoke City,Liverpool,Home,0.6506024096385542
3753985,Liverpool,Stoke City,Away,0.9368421052631579
3753987,Leicester City,Tottenham Hotspur,Home,0.6506024096385542
3753987,Tottenham Hotspur,Leicester City,Away,0.34444444444444444
3754189,Watford,Southampton,Home,0.717391304347826
3754189,Southampton,Watford,Away,0.6388888888888888
3754180,Sunderland,Swansea City,Home,0.8514851485148515
3754180,Swansea City,Sunderland,Away,0.8351648351648352
3754059,West Bromwich Albion,Chelsea,Home,0.6436781609195402
3754059,Chelsea,West Bromwich Albion,Away,0.5376344086021505
3754064,Southampton,Liverpool,Home,1.1428571428571428
3754064,Liverpool,Southampton,Away,0.8411214953271028
3754065,Tottenham Hotspur,Leicester City,Home,0.8645833333333334
3754065,Leicester City,Tottenham Hotspur,Away,0.6106194690265486
3754173,Arsenal,AFC Bournemouth,Home,1.1518987341772151
3754173,AFC Bournemouth,Arsenal,Away,1.1195652173913044
3754175,Sunderland,West Bromwich Albion,Home,1.0459770114942528
3754175,West Bromwich Albion,Sunderland,Away,0.7368421052631579
3753973,Chelsea,West Ham United,Home,0.8901098901098901
3753973,West Ham United,Chelsea,Away,0.8
3753975,Sunderland,AFC Bournemouth,Home,0.9431818181818182
3753975,AFC Bournemouth,Sunderland,Away,1.2386363636363635
3753976,Arsenal,Swansea City,Home,1.1379310344827587
3753976,Swansea City,Arsenal,Away,0.8476190476190476
3753977,Watford,Stoke City,Home,0.8350515463917526
3753977,Stoke City,Watford,Away,0.975
3753980,Everton,Arsenal,Home,1.271604938271605
3753980,Arsenal,Everton,Away,1.1789473684210525
3753981,Aston Villa,Crystal Palace,Home,0.8130841121495327
3753981,Crystal Palace,Aston Villa,Away,0.9081632653061225
3753982,Leicester City,Southampton,Home,0.7920792079207921
3753982,Southampton,Leicester City,Away,0.8241758241758241
3753986,Liverpool,Stoke City,Home,0.6744186046511628
3753986,Stoke City,Liverpool,Away,0.5416666666666666
3753988,AFC Bournemouth,Swansea City,Home,1.2959183673469388
